434495.055024,4462422.30705
434494.592323,4462422.14642
434494.255104,4462421.96879
434493.943725,4462421.76577
434493.609346,4462421.57275
434493.201298,4462421.3937
434492.866504,4462421.20179
434492.529283,4462421.00769
434492.197106,4462420.80726
434491.857754,4462420.61244
434491.538166,4462420.39395
434491.199748,4462420.19246
434490.865717,4462419.99056
434490.527583,4462419.78925
434490.19645,4462419.57863
434489.861556,4462419.37526
434489.521416,4462419.17119
434489.214785,4462418.96055
434488.876818,4462418.76201
434488.525684,4462418.56415
434488.191071,4462418.36059
434487.864346,4462418.15197
434487.535589,4462417.93763
434487.200366,4462417.72908
434486.848881,4462417.52344
434486.425769,4462417.3386
434486.074882,4462417.13667
434485.728067,4462416.93062
434485.37001,4462416.71839
434485.061662,4462416.50572
434484.714805,4462416.29487
434484.375939,4462416.09079
434484.024789,4462415.89108
434483.532329,4462415.72867
434483.039995,4462415.58069
434482.690309,4462415.37024
434482.340227,4462415.16311
434481.99355,4462414.9567
434481.575775,4462414.75053
434481.146678,4462414.48027
434480.796326,4462414.27463
434480.465667,4462414.05346
434480.05757,4462413.88514
434479.700247,4462413.67604
434479.36066,4462413.47049
434478.981098,4462413.27732
434478.627987,4462413.06393
434478.236758,4462412.8159
434477.879982,4462412.60458
434477.540034,4462412.39016
434477.313222,4462412.07465
434477.117306,4462411.98922
434476.764073,4462411.77805
434476.414887,4462411.56001
434476.137952,4462411.27898
434475.802536,4462411.0808
434475.44307,4462410.8695
434475.088005,4462410.65946
434474.816422,4462410.37487
434474.473253,4462410.18101
434474.108532,4462409.96809
434473.746071,4462409.75442
434473.425772,4462409.50319
434473.10573,4462409.33021
434472.743547,4462409.11598
434472.366983,4462408.90927
434471.943884,4462408.74238
434471.623217,4462408.56275
434471.258075,4462408.3502
434470.935238,4462408.11657
434470.570253,4462407.90588
434470.283412,4462407.75593
434469.914217,4462407.53343
434469.551306,4462407.31698
434469.130381,4462407.13952
434468.633455,4462406.80584
434468.274639,4462406.58806
434467.910455,4462406.37181
434467.555588,4462406.15196
434467.210972,4462405.95459
434466.845372,4462405.73836
434466.485742,4462405.52466
434466.161399,4462405.2644
434465.729079,4462404.98195
434465.345555,4462404.78936
434464.892875,4462404.65732
434464.60545,4462404.359
434464.280956,4462404.19531
434463.916727,4462403.97388
434463.549668,4462403.75285
434463.170277,4462403.54691
434462.769333,4462403.28935
434462.407011,4462403.07549
434462.043757,4462402.8522
434461.694288,4462402.61806
434461.267341,4462402.33464
434460.902718,4462402.11673
434460.507753,4462401.91147
434460.152202,4462401.67831
434459.786636,4462401.46596
434459.416574,4462401.24162
434459.064649,4462401.01823
434458.667819,4462400.8265
434458.24515,4462400.56266
434457.874524,4462400.33869
434457.520218,4462400.10201
434457.123703,4462399.91397
434456.708488,4462399.66042
434456.337469,4462399.43998
434455.950774,4462399.22485
434455.616309,4462398.97337
434455.2715,4462398.78637
434454.894709,4462398.57005
434454.513948,4462398.3532
434454.186712,4462398.08612
434453.872918,4462397.93141
434453.49146,4462397.71586
434453.123965,4462397.49354
434452.742973,4462397.2828
434452.299296,4462396.99749
434451.920164,4462396.78877
434451.55773,4462396.56215
434451.201976,4462396.32196
434450.809025,4462396.10411
434450.432788,4462395.8863
434450.051622,4462395.67186
434449.69432,4462395.43279
434449.284363,4462395.19751
434448.905296,4462394.9801
434448.518631,4462394.76848
434448.11366,4462394.56906
434447.668134,4462394.28284
434447.289505,4462394.0669
434446.898839,4462393.85125
434446.478409,4462393.66565
434446.073142,4462393.41608
434445.686255,4462393.19522
434445.293786,4462392.98384
434444.959439,4462392.7135
434444.550362,4462392.46545
434444.170421,4462392.24526
434443.784242,4462392.04068
434443.41385,4462391.79488
434443.096986,4462391.64537
434442.708925,4462391.4199
434442.305928,4462391.20325
434441.897429,4462391.00533
434441.467522,4462390.73988
434441.081016,4462390.51402
434440.672051,4462390.31148
434440.263021,4462390.10136
434439.864939,4462389.86357
434439.468828,4462389.64076
434439.07555,4462389.41792
434438.695761,4462389.18275
434438.235265,4462388.88538
434437.846058,4462388.65843
434437.455703,4462388.42964
434437.078521,4462388.18483
434436.719526,4462387.99536
434436.334273,4462387.76708
434435.946755,4462387.53883
434435.551271,4462387.30675
434435.169067,4462387.08696
434434.780277,4462386.85908
434434.387507,4462386.62958
434433.973369,4462386.41857
434433.591661,4462386.20692
434433.194491,4462385.97634
434432.804643,4462385.74089
434432.393021,4462385.52598
434431.940828,4462385.40134
434431.548148,4462385.16591
434431.249677,4462384.85177
434430.87535,4462384.59324
434430.376382,4462384.44829
434430.065104,4462384.14351
434429.653681,4462383.91898
434429.236275,4462383.70671
434428.795878,4462383.44043
434428.40573,4462383.20295
434428.005133,4462382.96925
434427.598689,4462382.74727
434427.195942,4462382.51063
434426.792215,4462382.2753
434426.389006,4462382.0507
434425.950635,4462381.85434
434425.577921,4462381.66721
434425.173127,4462381.43947
434424.76747,4462381.21026
434424.346474,4462380.99248
434423.943299,4462380.77176
434423.538082,4462380.54421
434423.108768,4462380.33075
434422.681972,4462380.13003
434422.265246,4462379.89833
434421.858482,4462379.67209
434421.441698,4462379.45001
434421.038836,4462379.20024
434420.649715,4462378.99956
434420.242491,4462378.76926
434419.826736,4462378.53533
434419.423287,4462378.29944
434419.034115,4462378.07657
434418.625258,4462377.83777
434418.198575,4462377.61744
434417.776966,4462377.39429
434417.365581,4462377.15791
434416.954284,4462376.93172
434416.427955,4462376.9302
434416.018154,4462376.69677
434415.68913,4462376.27356
434415.262162,4462376.06933
434414.850596,4462375.82852
434414.406971,4462375.647
434413.900606,4462375.54725
434413.485331,4462375.30333
434413.167491,4462374.89575
434412.747227,4462374.66445
434412.375741,4462374.37463
434411.83994,4462374.39132
434411.492583,4462373.97734
434411.071885,4462373.76121
434410.638009,4462373.52818
434410.115955,4462373.49721
434409.785547,4462373.07771
434409.363601,4462372.84846
434408.932729,4462372.61891
434408.517442,4462372.38998
434408.095776,4462372.16035
434407.624908,4462371.98944
434407.127632,4462371.81135
434406.695192,4462371.59681
434406.253692,4462371.36662
434405.88541,4462371.05438
434405.442914,4462370.85621
434405.020388,4462370.62548
434404.603761,4462370.38897
434404.153768,4462370.19197
434403.747807,4462369.99293
434403.318246,4462369.76763
434402.888375,4462369.53919
434402.487398,4462369.2783
434402.084087,4462369.09089
434401.663158,4462368.86459
434401.230047,4462368.63821
434400.780484,4462368.42548
434400.3565,4462368.20624
434399.938421,4462367.98195
434399.503668,4462367.76225
434399.082061,4462367.53947
434398.663395,4462367.32906
434398.228654,4462367.11066
434397.797464,4462366.89351
434397.372441,4462366.66873
434396.937097,4462366.44626
434396.509574,4462366.22723
434396.079241,4462366.01082
434395.653939,4462365.78659
434395.223194,4462365.57167
434394.789463,4462365.35547
434394.351382,4462365.14394
434393.933549,4462364.91539
434393.526678,4462364.72579
434393.092854,4462364.51514
434392.669508,4462364.28794
434392.217001,4462364.09503
434391.781334,4462363.88422
434391.363759,4462363.66899
434390.92852,4462363.45855
434390.487401,4462363.25592
434390.04843,4462363.03977
434389.619825,4462362.82667
434389.184211,4462362.62197
434388.752283,4462362.41759
434388.311841,4462362.21145
434387.872281,4462362.00899
434387.444755,4462361.80588
434387.007692,4462361.59748
434386.596075,4462361.41588
434386.215853,4462361.16388
434385.78555,4462360.96726
434385.357011,4462360.76175
434384.934221,4462360.56581
434384.390596,4462360.44882
434383.958725,4462360.2511
434383.506376,4462360.07633
434383.046091,4462359.90107
434382.62412,4462359.7016
434382.190589,4462359.50835
434381.753763,4462359.32715
434381.325602,4462359.13255
434380.92575,4462358.91957
434380.459356,4462358.75843
434380.021966,4462358.57741
434379.597363,4462358.36854
434379.176943,4462358.16832
434378.745904,4462357.98485
434378.32393,4462357.78502
434377.901714,4462357.62256
434377.49839,4462357.41757
434377.06928,4462357.22779
434376.654295,4462357.03364
434376.242607,4462356.81151
434375.808052,4462356.64713
434375.381257,4462356.46306
434374.954469,4462356.27974
434374.525874,4462356.1166
434374.158921,4462355.89205
434373.719471,4462355.71846
434373.27904,4462355.54617
434372.869393,4462355.36325
434372.532376,4462355.11198
434372.102001,4462354.93961
434371.661749,4462354.77157
434371.114725,4462354.68717
434370.817621,4462354.4165
434370.393272,4462354.23685
434369.971133,4462354.05071
434369.566493,4462353.85721
434369.227919,4462353.62242
434368.816075,4462353.4312
434368.409639,4462353.24289
434367.996306,4462353.05963
434367.443683,4462352.98286
434367.017682,4462352.8086
434366.595869,4462352.62745
434366.178374,4462352.47032
434365.742476,4462352.33055
434365.317929,4462352.16071
434364.89017,4462351.99608
434364.46203,4462351.83645
434364.059031,4462351.65255
434363.629132,4462351.48609
434363.210643,4462351.3125
434362.767681,4462351.14227
434362.341048,4462350.97689
434361.918521,4462350.81129
434361.499852,4462350.63327
434361.053845,4462350.4712
434360.695981,4462350.24953
434360.277849,4462350.08445
434359.847897,4462349.92817
434359.41939,4462349.7752
434358.962975,4462349.63783
434358.593592,4462349.41072
434358.107721,4462349.32264
434357.702525,4462349.13043
434357.229864,4462348.99783
434356.852018,4462348.79114
434356.425901,4462348.63612
434355.974996,4462348.46466
434355.593028,4462348.27244
434355.170858,4462348.11534
434354.749417,4462347.96065
434354.33065,4462347.78762
434353.968378,4462347.59652
434353.534964,4462347.44933
434353.111956,4462347.29354
434352.673775,4462347.15195
434352.178111,4462347.04526
434351.753595,4462346.89522
434351.334276,4462346.74014
434350.909034,4462346.58807
434350.473975,4462346.44719
434350.054438,4462346.2997
434349.631596,4462346.14668
434349.217568,4462345.99747
434348.787274,4462345.85081
434348.367993,4462345.70017
434347.948835,4462345.54731
434347.509317,4462345.3987
434347.083118,4462345.25052
434346.665132,4462345.10227
434346.241365,4462344.95685
434345.817976,4462344.80625
434345.411324,4462344.64199
434344.98595,4462344.49103
434344.560629,4462344.34618
434344.15807,4462344.21279
434343.669556,4462344.114
434343.248991,4462343.96226
434342.834559,4462343.81546
434342.438022,4462343.69052
434341.977335,4462343.56688
434341.560517,4462343.42251
434341.140495,4462343.26818
434340.724832,4462343.12639
434340.248546,4462343.01676
434339.824664,4462342.87448
434339.4036,4462342.73052
434338.977622,4462342.59159
434338.559337,4462342.4415
434338.137867,4462342.29976
434337.715969,4462342.15765
434337.311655,4462342.01798
434336.93056,4462341.84481
434336.505226,4462341.69847
434336.080634,4462341.55602
434335.664929,4462341.4257
434335.119267,4462341.4164
434334.692998,4462341.27655
434334.26291,4462341.13729
434333.844343,4462340.98739
434333.363042,4462340.93608
434332.941032,4462340.79731
434332.510438,4462340.66508
434332.087362,4462340.53409
434331.68302,4462340.37499
434331.253697,4462340.2422
434330.82965,4462340.09733
434330.411238,4462339.94891
434330.057355,4462339.69668
434329.632626,4462339.55478
434329.211152,4462339.41267
434328.792008,4462339.27776
434328.467554,4462339.00566
434327.973742,4462338.91654
434327.60182,4462338.73959
434327.182431,4462338.60912
434326.737549,4462338.52752
434326.307389,4462338.39622
434325.886361,4462338.25651
434325.459488,4462338.11241
434324.979006,4462338.05759
434324.541607,4462337.94078
434324.118239,4462337.80886
434323.687855,4462337.6844
434323.334557,4462337.45049
434322.907917,4462337.31693
434322.474542,4462337.19065
434322.053003,4462337.07352
434321.590046,4462336.98191
434321.161207,4462336.85596
434320.733089,4462336.73148
434320.292443,4462336.59972
434319.926159,4462336.38719
434319.493829,4462336.26701
434319.064013,4462336.14273
434318.640668,4462336.02969
434318.266063,4462335.85368
434317.839628,4462335.72734
434317.406997,4462335.60512
434316.980166,4462335.48212
434316.394562,4462335.48908
434315.964028,4462335.3637
434315.532578,4462335.24702
434315.092638,4462335.13116
434314.669249,4462334.99684
434314.240203,4462334.87977
434313.803312,4462334.7563
434313.368953,4462334.64705
434312.88182,4462334.59302
434312.45656,4462334.47148
434312.032669,4462334.34456
434311.614304,4462334.23406
434311.154701,4462334.15353
434310.725945,4462334.0372
434310.297582,4462333.91716
434309.859001,4462333.79481
434309.432066,4462333.67625
434309.004221,4462333.55066
434308.569226,4462333.43346
434308.127993,4462333.31558
434307.656788,4462333.25272
434307.221575,4462333.1431
434306.786728,4462333.02664
434306.36468,4462332.91618
434305.929136,4462332.80102
434305.498285,4462332.68804
434305.065562,4462332.57156
434304.634145,4462332.45877
434304.224775,4462332.30786
434303.793787,4462332.19543
434303.378631,4462332.06326
434302.944648,4462331.94845
434302.461916,4462331.8955
434302.013035,4462331.79396
434301.578805,4462331.68342
434301.141684,4462331.58233
434300.678188,4462331.51015
434300.24691,4462331.39699
434299.806811,4462331.27928
434299.37164,4462331.17448
434298.986497,4462331.00819
434298.555634,4462330.89391
434298.125048,4462330.7789
434297.693505,4462330.66777
434297.246928,4462330.57066
434296.810763,4462330.46549
434296.381746,4462330.35176
434295.983859,4462330.21832
434295.521417,4462330.15335
434295.031981,4462330.09509
434294.598104,4462329.9925
434294.156444,4462329.89071
434293.733056,4462329.78895
434293.375072,4462329.63501
434292.946999,4462329.53199
434292.513509,4462329.42514
434292.121571,4462329.27556
434291.752704,4462329.12411
434291.336161,4462329.01156
434290.920613,4462328.89937
434290.503062,4462328.80108
434290.052351,4462328.71713
434289.621945,4462328.60655
434289.193272,4462328.51594
434288.764188,4462328.44328
434288.406631,4462328.24086
434287.914329,4462328.24367
434287.569984,4462328.04576
434287.161924,4462327.93147
434286.736376,4462327.84194
434286.313714,4462327.7424
434285.897623,4462327.64908
434285.484204,4462327.55371
434285.106292,4462327.42085
434284.679979,4462327.32485
434284.264792,4462327.23782
434283.865615,4462327.13511
434283.465836,4462327.02833
434283.049549,4462326.92892
434282.624465,4462326.82773
434282.21715,4462326.73378
434281.895623,4462326.57008
434281.470802,4462326.48277
434281.066277,4462326.40027
434280.674076,4462326.28547
434280.271775,4462326.18187
434279.848787,4462326.09361
434279.430066,4462326.00735
434279.003903,4462325.92856
434278.517755,4462325.89007
434278.098588,4462325.80141
434277.679615,4462325.70257
434277.287299,4462325.60701
434276.815135,4462325.56415
434276.402442,4462325.4708
434275.993201,4462325.38354
434275.585504,4462325.29459
434275.14327,4462325.22445
434274.727687,4462325.14076
434274.316089,4462325.05925
434273.902014,4462324.9698
434273.522715,4462324.87284
434273.094098,4462324.7887
434272.683575,4462324.7168
434272.27291,4462324.62863
434271.836167,4462324.57083
434271.428225,4462324.48633
434271.010636,4462324.40006
434270.593708,4462324.32452
434270.184844,4462324.24798
434269.76814,4462324.16559
434269.352148,4462324.08375
434268.938157,4462324.00392
434268.531837,4462323.92681
434268.119428,4462323.84975
434267.70376,4462323.77253
434267.295582,4462323.69339
434266.861631,4462323.63113
434266.449526,4462323.55647
434266.030037,4462323.47966
434265.622204,4462323.40755
434265.210802,4462323.33233
434264.799151,4462323.261
434264.384172,4462323.19783
434263.966869,4462323.12803
434263.571504,4462323.04027
434263.156375,4462322.97619
434262.740158,4462322.90101
434262.337142,4462322.82904
434261.909746,4462322.77135
434261.500123,4462322.70518
434261.090357,4462322.63883
434260.674727,4462322.56605
434260.24018,4462322.51656
434259.827002,4462322.44876
434259.410887,4462322.38523
434258.993663,4462322.32449
434258.585695,4462322.25331
434258.17271,4462322.19143
434257.746124,4462322.12911
434257.333323,4462322.07203
434256.936339,4462321.99354
434256.524805,4462321.93552
434256.098523,4462321.92426
434255.697923,4462321.85339
434255.29031,4462321.79034
434254.881722,4462321.72916
434254.477812,4462321.66849
434254.018557,4462321.67657
434253.644364,4462321.59659
434253.236355,4462321.53688
434252.826513,4462321.47811
434252.357893,4462321.50052
434251.961482,4462321.43886
434251.547391,4462321.38013
434251.141452,4462321.33039
434250.790115,4462321.19156
434250.363674,4462321.14589
434249.944291,4462321.08128
434249.54479,4462321.02261
434249.168872,4462320.92358
434248.728634,4462320.90356
434248.321267,4462320.85254
434247.910469,4462320.79785
434247.442069,4462320.84542
434247.02276,4462320.80542
434246.613235,4462320.75054
434246.204351,4462320.70416
434245.818393,4462320.62317
434245.37567,4462320.59429
434244.969626,4462320.54881
434244.571423,4462320.4929
434244.213083,4462320.37929
434243.836501,4462320.30154
434243.429147,4462320.25201
434243.01698,4462320.20269
434242.596195,4462320.17214
434242.179064,4462320.13823
434241.77885,4462320.09529
434241.380689,4462320.04419
434240.939083,4462320.04602
434240.559927,4462319.98161
434240.160615,4462319.92849
434239.757705,4462319.88502
434239.400073,4462319.7714
434238.991113,4462319.73261
434238.593514,4462319.68095
434238.193269,4462319.63449
434237.791442,4462319.58528
434237.345323,4462319.57308
434236.951332,4462319.52916
434236.567687,4462319.48589
434236.182679,4462319.43264
434235.806293,4462319.37728
434235.415302,4462319.3363
434235.031507,4462319.2921
434234.683673,4462319.19764
434234.296198,4462319.15385
434233.913101,4462319.10854
434233.532778,4462319.07264
434233.125156,4462319.05733
434232.749783,4462319.00437
434232.372961,4462318.964
434231.980364,4462318.91748
434231.551099,4462318.9377
434231.212346,4462318.86129
434230.823589,4462318.81658
434230.445798,4462318.77881
434230.062627,4462318.74127
434229.6175,4462318.74535
434229.249018,4462318.70306
434228.879385,4462318.65874
434228.519481,4462318.57696
434228.167257,4462318.5312
434227.786901,4462318.4916
434227.407298,4462318.45718
434226.99839,4462318.45668
434226.610733,4462318.44064
434226.279743,4462318.36121
434225.917365,4462318.33662
434225.629191,4462318.14858
434225.284976,4462318.09553
434224.873292,4462318.0205
434224.510216,4462317.98093
434224.122463,4462317.9377
434223.758663,4462317.91257
434223.375602,4462317.87133
434222.994226,4462317.8447
434222.636151,4462317.79399
434222.251472,4462317.77829
434221.864745,4462317.7715
434221.481829,4462317.77929
434220.880353,4462317.91497
434220.752843,4462317.6839
434220.367922,4462317.65674
434220.011353,4462317.61619
434219.624587,4462317.58868
434219.261804,4462317.5665
434218.89274,4462317.50627
434218.532709,4462317.47482
434218.193863,4462317.45262
434217.805564,4462317.4118
434217.453343,4462317.3664
434217.083945,4462317.34891
434216.717489,4462317.3116
434216.353386,4462317.28425
434215.99379,4462317.25391
434215.620663,4462317.21499
434215.246634,4462317.18625
434214.879538,4462317.15671
434214.529714,4462317.11019
434214.094153,4462317.05812
434213.754449,4462317.01891
434213.37478,4462317.00928
434213.033442,4462316.97748
434212.669177,4462316.94773
434212.320154,4462316.91175
434211.967228,4462316.88301
434211.61017,4462316.85135
434211.268287,4462316.80586
434211.03941,4462317.0173
434210.690471,4462316.99093
434210.333681,4462316.98998
434209.879232,4462316.98082
434209.546782,4462316.94506
434209.197219,4462316.91203
434208.859593,4462316.88372
434208.450963,4462316.86639
434208.096043,4462316.83637
434207.770571,4462316.82109
434207.429736,4462316.79816
434207.126027,4462316.77732
434206.779577,4462316.77647
434206.440098,4462316.74669
434206.102509,4462316.73872
434205.830882,4462316.72611
434205.491041,4462316.70355
434205.155134,4462316.69354
434204.827507,4462316.70713
434204.458916,4462316.70111
434204.128843,4462316.69419
434203.78141,4462316.67798
434203.457945,4462316.68174
434203.132117,4462316.6905
434202.822529,4462316.69377
434202.489632,4462316.70408
434202.174281,4462316.71238
434201.799159,4462316.73694
434201.490588,4462316.74315
434201.175033,4462316.77681
434200.85716,4462316.78828
434200.429573,4462316.85456
434200.128226,4462316.87699
434199.808272,4462316.92585
434199.498741,4462316.95187
434199.27998,4462317.00818
434199.035832,4462317.02807
434198.812598,4462316.99395
434198.505154,4462317.04807
434198.184083,4462317.13117
434197.939279,4462317.40009
434197.792355,4462317.34606
434197.490453,4462317.41845
434197.064304,4462317.66547
434196.695865,4462317.69292
434196.377891,4462317.44982
434196.085682,4462317.54544
434195.780954,4462317.61859
434195.541245,4462317.85473
434195.361978,4462318.03798
434195.059775,4462318.14071
434194.755806,4462318.25215
434194.457628,4462318.39407
434194.17889,4462318.49142
434193.897407,4462318.61506
434193.602644,4462318.72643
434193.513028,4462318.89298
434193.212041,4462319.00514
434192.916786,4462319.12502
434192.639092,4462319.26084
434192.205977,4462319.26185
434191.892555,4462319.36117
434191.622076,4462319.496
434191.350885,4462319.58181
434191.030329,4462319.67527
434190.764549,4462320.12069
434190.490714,4462320.24427
434190.291517,4462320.23787
434189.921179,4462320.5016
434189.760813,4462320.44917
434189.501041,4462320.57743
434189.220156,4462320.73715
434188.845173,4462321.03663
434188.575961,4462321.17053
434188.323946,4462321.3113
434188.063666,4462321.44623
434187.705875,4462321.50893
434187.408967,4462321.61791
434187.157841,4462321.76312
434186.906616,4462321.91314
434186.633313,4462322.03283
434186.307445,4462322.11801
434186.062735,4462322.25188
434185.810906,4462322.39765
434185.54609,4462322.48359
434185.275737,4462322.61657
434185.035213,4462322.75946
434184.776242,4462322.89827
434184.475535,4462323.02633
434184.186103,4462323.13173
434183.939774,4462323.27486
434183.696441,4462323.42037
434183.449703,4462323.56518
434183.202574,4462323.71387
434182.968731,4462323.85948
434182.725657,4462324.00221
434182.526101,4462324.18138
434182.285502,4462324.33187
434182.039052,4462324.47722
434181.790757,4462324.62222
434181.551121,4462324.76936
434181.283209,4462324.90621
434181.042738,4462325.05503
434180.803701,4462325.20586
434180.51746,4462325.31993
434180.273751,4462325.47099
434180.032882,4462325.62296
434179.792244,4462325.76882
434179.692914,4462325.94212
434179.484274,4462326.13524
434179.243145,4462326.2898
434178.998771,4462326.44587
434178.713601,4462326.58508
434178.497499,4462326.76717
434178.264272,4462326.93461
434178.029648,4462327.088
434177.900006,4462327.22863
434177.697084,4462327.42782
434177.466256,4462327.59412
434177.233559,4462327.7573
434176.974442,4462327.96049
434176.745557,4462328.13844
434176.518371,4462328.33265
434176.298478,4462328.4861
434176.04321,4462328.75678
434175.827836,4462328.95737
434175.598633,4462329.14753
434175.363037,4462329.3518
434175.209581,4462329.44158
434174.895232,4462329.49965
434174.674244,4462329.68992
434174.624407,4462330.16158
434174.399283,4462330.04089
434173.930376,4462330.48383
434173.691986,4462330.70867
434173.488526,4462330.92728
434173.296549,4462331.16319
434173.170667,4462331.44217
434172.964178,4462331.65452
434172.787244,4462331.87771
434172.466679,4462332.03482
434172.28717,4462332.25507
434172.11704,4462332.49503
434171.954237,4462332.73068
434171.796446,4462332.98886
434171.618924,4462333.25812
434171.427825,4462333.49735
434171.229818,4462333.75643
434171.024988,4462333.99651
434170.730342,4462334.2668
434170.543788,4462334.53984
434170.383762,4462334.80155
434170.17528,4462335.0289
434170.023989,4462335.30145
434169.858548,4462335.5917
434169.700846,4462335.87615
434169.623894,4462336.17876
434169.465672,4462336.46857
434169.31923,4462336.76106
434169.176542,4462337.06184
434169.008953,4462337.33324
434168.887256,4462337.62107
434168.751126,4462337.9266
434168.619831,4462338.21822
434168.540984,4462338.54711
434168.412298,4462338.84555
434168.294184,4462339.15426
434168.161132,4462339.47179
434168.10764,4462339.83321
434167.984052,4462340.1477
434167.862371,4462340.46976
434167.759336,4462340.7861
434167.58369,4462341.10789
434167.468996,4462341.43526
434167.353692,4462341.75763
434167.25036,4462342.08859
434167.254935,4462342.40103
434167.152285,4462342.72903
434167.058159,4462343.04363
434166.872943,4462343.42101
434166.599895,4462343.79638
434166.489278,4462344.13647
434166.382862,4462344.47097
434166.392927,4462344.74729
434166.481209,4462345.20553
434166.373906,4462345.55207
434166.26838,4462345.89119
434166.260675,4462346.19227
434166.158774,4462346.65439
434166.058946,4462346.99735
434165.954748,4462347.34257
434165.815594,4462347.70715
434165.784327,4462348.03489
434165.582244,4462348.42703
434165.493479,4462348.75546
434165.576799,4462349.01893
434165.398899,4462349.19643
434165.325573,4462349.58966
434165.276385,4462349.90886
434165.158202,4462350.27455
434164.859615,4462350.53137
434164.618585,4462350.90757
434164.512087,4462351.2652
434164.432674,4462351.57782
434164.329905,4462351.95689
434164.215842,4462352.32402
434164.107708,4462352.68888
434163.968927,4462353.11229
434163.819747,4462353.48029
434163.639805,4462353.8615
434163.532596,4462354.23487
434163.413359,4462354.62573
434163.294539,4462355.16145
434163.322294,4462355.51698
434163.211404,4462355.89056
434163.114919,4462356.24311
434162.921977,4462356.56301
434162.772986,4462356.95266
434162.662446,4462357.33382
434162.552592,4462357.71257
434162.5172,4462358.11916
434162.300447,4462358.51809
434162.189371,4462358.90278
